Season,Name,Tm,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+,playerId
2024,"Julio Rodriguez","SEA",145,0,0,0,0.258741258,0.255172413,0.72027972,0.975452133,0.461538462,0.136,27.61868517640121,10.657504347889498,0.40149581021276015,172.5992912825564,23697
2024,"Ezequiel Duran","TEX",77,0,0,0,0.157894736,0.155844155,0.355263157,0.511107312,0.197368421,0.121621621,2.9195471427609583,-6.087424745483194,0.2119530795456527,32.898991501346075,23733
2024,"Wilyer Abreu","BOS",132,0,0,0,0.240310077,0.234848484,0.697674418,0.932522902,0.457364341,0.136752136,22.75559664978243,7.315073412792457,0.3790291023976875,144.6192906883648,23772
2024,"Parker Meadows","DET",93,0,0,0,0.217391304,0.215053763,0.619565217,0.83461898,0.402173913,0.13095238,13.223902058589056,2.345351596164301,0.34150957548490135,125.21181996209343,23800
2024,"Ezequiel Tovar","COL",211,0,0,0,0.224390243,0.218009478,0.702439024,0.920448502,0.478048781,0.108108108,34.96875305259484,10.287310605588138,0.3707517583223316,126.0992699724352,24064
2024,"Ceddanne Rafaela","BOS",145,0,0,0,0.216783216,0.213793103,0.615384615,0.829177718,0.398601399,0.123076923,20.400773157381987,3.4395923288702748,0.33964901957018623,116.91648470893962,24262
2024,"Johan Rojas","PHI",82,0,0,0,0.219512195,0.219512195,0.43902439,0.658536585,0.219512195,0.189873417,7.354055924753105,-2.2377842679224855,0.27627071084045784,75.02222075061418,24336
2024,"Max Schuemann","OAK",117,0,0,0,0.114035087,0.111111111,0.350877192,0.461988303,0.236842105,0.054545454,2.08205545679241,-11.603862866903249,0.1869542354192489,19.265899651661304,24488
2024,"Richie Palacios","TBR",70,0,0,0,0.159420289,0.157142857,0.420289855,0.577432712,0.260869566,0.092307692,4.088651958862471,-4.0995043031776675,0.2374144400869097,54.84320748663911,24589
2024,"Steven Kwan","CLE",166,0,0,0,0.13253012,0.13253012,0.427710843,0.560240963,0.295180723,0.052631578,8.787664190440582,-10.629963516683175,0.23061636197997862,47.25404336904162,24610
2024,"Jarren Duran","BOS",179,0,0,0,0.323863636,0.318435754,0.9375,1.255935754,0.613636364,0.227848101,49.67061724213819,28.732331943492696,0.5096072517959765,236.4774300878833,24617
2024,"Ryan Jeffers","MIN",140,0,0,0,0.237037037,0.228571428,0.725925925,0.954497353,0.488888888,0.107438016,24.693824842380906,8.31751231830063,0.3839908642428262,154.58139806297322,24618
2024,"Brendan Donovan","STL",187,0,0,0,0.169398907,0.165775401,0.486338797,0.652114198,0.31693989,0.098265895,15.118263799093542,-6.755810786642257,0.2652909691958504,69.68938197011934,24679
2024,"Jonah Bride","MIA",67,0,0,0,0.25,0.223880597,0.833333333,1.05721393,0.583333333,0.071428571,12.695301202078936,4.858065922697661,0.40026383257623926,156.44524504550742,24703
2024,"Logan O'Hoppe","LAA",123,0,0,0,0.25409836,0.25203252,0.819672131,1.071704651,0.565573771,0.106796116,27.14971506616522,12.761954777151834,0.43908654286609433,190.89175531908188,24729
2024,"Andy Pages","LAD",136,0,0,0,0.181818181,0.176470588,0.492424242,0.66889483,0.310606061,0.104,11.727321350767888,-4.181096529767238,0.271980205002953,74.42223487614307,24816
2024,"David Fry","CLE",112,0,0,0,0.256880733,0.25,0.71559633,0.96559633,0.458715597,0.142857142,20.570218527015584,7.469168507751362,0.3930335555757795,161.5100753234748,24934
2024,"Brenton Doyle","COL",154,0,0,0,0.238095238,0.227272727,0.795918367,1.023191094,0.557823129,0.091603053,29.805281492988062,11.791337716499756,0.40530647937353553,149.35683193018215,25479
2024,"Joey Ortiz","MIL",125,0,0,0,0.2,0.192,0.583333333,0.775333333,0.383333333,0.114035087,14.626787512550427,0.00507990176446696,0.3102273111343384,98.09462708318773,25493
2024,"Korey Lee","CHW",90,0,0,0,0.211111111,0.211111111,0.677777777,0.888888888,0.466666666,0.089743589,14.62229348764592,4.094664007880027,0.3667029619216919,141.2326409000245,25543
2024,"Will Brennan","CLE",103,0,0,0,0.176470588,0.174757281,0.480392156,0.655149437,0.303921568,0.105263157,8.727811754807526,-3.320475316480106,0.2701236750315694,75.04635231442323,25660
2024,"Bobby Witt Jr.","KCR",239,0,0,0,0.24137931,0.234309623,0.745689655,0.979999278,0.504310345,0.128571428,44.05025800029633,16.093553048473574,0.39383869989147746,156.36437489356928,25764
2024,"CJ Abrams","WSN",174,0,0,0,0.229411764,0.224137931,0.676470588,0.900608519,0.447058824,0.123376623,28.160302145646114,7.806885151432055,0.36592133291836443,136.31614220710134,25768
2024,"Jared Triolo","PIT",110,0,0,0,0.188679245,0.181818181,0.46226415,0.644082331,0.273584905,0.117647058,8.618361441004835,-4.248741256486811,0.26218787648461084,63.54644905205164,25807
2024,"Shea Langeliers","OAK",151,0,0,0,0.275862068,0.264900662,0.924137931,1.189038593,0.648275863,0.097560975,37.641579130445415,19.978556336615974,0.474561272867468,221.58954614183907,25816
2024,"Michael Toglia","COL",108,0,0,0,0.342857142,0.333333333,1.123809523,1.457142856,0.780952381,0.142857142,36.748155829553724,24.11500045383465,0.5875963966051737,272.0497351084493,25845
2024,"Corbin Carroll","ARI",183,0,0,0,0.194285714,0.185792349,0.645714285,0.831506634,0.451428571,0.074534161,24.307945632444365,2.901765690253722,0.3298776638312418,110.05801879765862,25878
2024,"Michael Harris II","ATL",102,0,0,0,0.202020202,0.196078431,0.717171717,0.913250148,0.515151515,0.046511627,16.569806811760625,4.638493401359279,0.36667706802779554,135.2632467698371,25931
2024,"Kerry Carpenter","DET",86,0,0,0,0.361445783,0.348837209,1.144578313,1.493415522,0.78313253,0.188405797,29.96917241898799,19.909437582767254,0.597806783609612,305.5098620167127,25961
2024,"Riley Greene","DET",124,0,0,0,0.319672131,0.314516129,1.040983606,1.355499735,0.721311475,0.158415841,38.42424517477541,23.919511224875738,0.5498415914274031,271.76766755231654,25976
2024,"Francisco Alvarez","NYM",70,0,0,0,0.294117647,0.285714285,0.897058823,1.182773108,0.602941176,0.152542372,17.58551694967352,9.39736068763338,0.4769712107522147,214.21417080141902,26121
2024,"Andrew Vaughn","CHW",203,0,0,0,0.207070707,0.201970443,0.565656565,0.767627008,0.358585858,0.124324324,24.151915555215403,0.4062623952989999,0.312663294998883,103.21722040147078,26197
2024,"Tyler Fitzgerald","SFG",90,0,0,0,0.303370786,0.3,0.921348314,1.221348314,0.617977528,0.16,24.28950238917608,13.76187290941019,0.5001571416854859,228.26867130689484,26208
2024,"Adley Rutschman","BAL",204,0,0,0,0.175879396,0.171568627,0.492462311,0.664030938,0.316582915,0.086486486,17.431336619735703,-6.431290201066984,0.27100790598813224,77.04937303175296,26288
2024,"Gunnar Henderson","BAL",155,0,0,0,0.302631578,0.296774193,1.059210526,1.355984719,0.756578948,0.084033613,48.01878187475682,29.887864437382234,0.5497492136493806,273.1362222752032,26289
2024,"Bryson Stott","PHI",155,0,0,0,0.122448979,0.116129032,0.374149659,0.490278691,0.25170068,0.048611111,3.748522954890978,-14.382394482483614,0.1948917450443391,20.24891390620368,26294
2024,"Michael Busch","CHC",136,0,0,0,0.23880597,0.235294117,0.776119402,1.011413519,0.537313432,0.095652173,27.074543719577534,11.166125839042406,0.4121855155510061,169.63658265664364,26319
2024,"Spencer Steer","CIN",194,0,0,0,0.208333333,0.206185567,0.614583333,0.8207689,0.40625,0.114942528,26.726377884236268,4.033487672296458,0.3360084958912171,109.34496984188561,26323
2024,"Jonny DeLuca","TBR",106,0,0,0,0.103773584,0.103773584,0.29245283,0.396226414,0.188679246,0.05,-0.04778084427921425,-12.44698889822571,0.16428463638953442,3.398400424754507,26365
2024,"JJ Bleday","OAK",213,0,0,0,0.220657276,0.220657276,0.600938967,0.821596243,0.380281691,0.139896373,30.1330343084,5.217644539620725,0.3406114807710961,127.35954876766675,26368
2024,"Josh Smith","TEX",151,0,0,0,0.127516778,0.125827814,0.429530201,0.555358015,0.302013423,0.04347826,7.468892070451544,-10.194130723377897,0.2262990569436787,42.99099232784484,26396
2024,"Matt Wallner","MIN",60,0,0,0,0.406779661,0.4,1.237288135,1.637288135,0.830508474,0.234042553,24.260909649145525,17.242489995968263,0.6672212958335877,353.82622261545583,26466
2024,"Spencer Horwitz","TOR",95,0,0,0,0.279569892,0.27368421,0.795698924,1.069383134,0.516129032,0.168674698,20.72645237943151,9.61395459523418,0.43591062144229287,191.7776118420074,26477
2024,"Elly De La Cruz","CIN",131,0,0,0,0.284615384,0.282442748,0.915384615,1.197827363,0.630769231,0.129629629,34.33619321285251,19.012643636748823,0.49049719326368724,213.32585412069704,26668
2024,"Spencer Torkelson","DET",121,0,0,0,0.216666666,0.214876033,0.566666666,0.781542699,0.35,0.144144144,15.36680133602474,1.2129883687839291,0.32263185170071185,111.93186009970924,27465
2024,"Patrick Bailey","SFG",105,0,0,0,0.178217821,0.171428571,0.495049504,0.666478075,0.316831683,0.103092783,8.732454320565639,-3.5497800724945683,0.26817329497564407,72.12853983091992,27478
2024,"Masyn Winn","STL",179,0,0,0,0.182857142,0.178770949,0.525714285,0.704485234,0.342857143,0.103658536,17.49934618464204,-3.4389391140034564,0.2863072250142444,83.83468127934727,27479
